id_libro,titulo,descripcion,portada_url,stock,ISBN,id_editorial
308,Secreto Cielo,Una reflexion sobre la sociedad contemporanea contada con maestria. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00308.jpg,1,978-1-70051-844-6,40
309,Legado ultimo,"La narracion se despliega entre distintos escenarios y epocas. La obra explora temas de identidad, perdida y esperanza. Un clasico recomendado para lectores de todas las edades.",https://covers.biblioteca.local/00309.jpg,4,978-1-65918-463-1,28
310,Oscuro Bosque,Un viaje narrativo que combina emocion e intriga en cada capitulo. Un texto imprescindible para comprender las tensiones de su tiempo. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00310.jpg,5,978-1-57790-827-2,36
311,La cronicas en espejo,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00311.jpg,2,978-0-18-432225-9,26
312,Castillo oscuro,Una historia que atrapa desde la primera pagina. El autor construye un mundo lleno de detalles y matices inolvidables. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00312.jpg,5,978-0-651-77739-1,19
313,Viaje eterno,"Un viaje narrativo que combina emocion e intriga en cada capitulo. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00313.jpg,5,978-1-03-029922-0,19
314,El Umbral de espejo,"Una trama envolvente que mezcla drama, misterio y superacion personal. Un texto imprescindible para comprender las tensiones de su tiempo. Los personajes enfrentan decisiones que cambiaran su destino para siempre.",https://covers.biblioteca.local/00314.jpg,1,978-0-02-428699-4,6
315,Reino antiguo,"Una reflexion sobre la sociedad contemporanea contada con maestria. La obra explora temas de identidad, perdida y esperanza. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00315.jpg,3,978-1-137-97723-6,3
316,La destino y el sueno,Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00316.jpg,3,978-0-929842-57-8,4
317,Eterno Rio,Considerada una de las obras mas influyentes de su genero. El autor construye un mundo lleno de detalles y matices inolvidables. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00317.jpg,1,978-0-662-10388-2,15
318,El Horizonte sin silencio,"Un clasico recomendado para lectores de todas las edades. Un viaje narrativo que combina emocion e intriga en cada capitulo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00318.jpg,1,978-0-912799-08-7,20
319,El Horizonte tras camino,"Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00319.jpg,1,978-0-7298-0686-2,12
320,Roto Viaje,Una historia que atrapa desde la primera pagina. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00320.jpg,2,978-0-86376-599-5,6
321,Viaje perdido,Una reflexion sobre la sociedad contemporanea contada con maestria. Un relato profundo sobre las relaciones humanas y el paso del tiempo. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00321.jpg,1,978-1-247-31498-3,25
322,Cielo profundo,"Considerada una de las obras mas influyentes de su genero. Una trama envolvente que mezcla drama, misterio y superacion personal. Una historia que atrapa desde la primera pagina.",https://covers.biblioteca.local/00322.jpg,4,978-1-300-98180-0,40
323,Bosque infinito,"La obra explora temas de identidad, perdida y esperanza. Un clasico recomendado para lectores de todas las edades.",https://covers.biblioteca.local/00323.jpg,1,978-0-565-12694-0,38
324,El Bosque sin bosque,Considerada una de las obras mas influyentes de su genero. Una reflexion sobre la sociedad contemporanea contada con maestria. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00324.jpg,3,978-1-959463-68-9,17
325,Fuego prohibido,"Una historia que atrapa desde la primera pagina. La obra explora temas de identidad, perdida y esperanza. Los personajes enfrentan decisiones que cambiaran su destino para siempre.",https://covers.biblioteca.local/00325.jpg,1,978-0-588-74495-4,26
326,Salvaje Camino,Una reflexion sobre la sociedad contemporanea contada con maestria. Un viaje narrativo que combina emocion e intriga en cada capitulo. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00326.jpg,2,978-0-13-721386-3,31
327,La puente de laberinto,"Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un texto imprescindible para comprender las tensiones de su tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00327.jpg,1,978-0-260-12796-9,7
328,Perdido Espejo,Una reflexion sobre la sociedad contemporanea contada con maestria. Los personajes enfrentan decisiones que cambiaran su destino para siempre. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00328.jpg,1,978-0-435-19066-8,39
329,El Viaje y el viaje,"Un texto imprescindible para comprender las tensiones de su tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00329.jpg,1,978-0-277-03843-2,24
330,El Corazon del rio,Un texto imprescindible para comprender las tensiones de su tiempo. Considerada una de las obras mas influyentes de su genero. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00330.jpg,3,978-0-920530-21-4,9
331,El Reino del viaje,Un viaje narrativo que combina emocion e intriga en cada capitulo. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00331.jpg,2,978-1-56693-801-3,30
332,El Puente tras viaje,"Una reflexion sobre la sociedad contemporanea contada con maestria. Una trama envolvente que mezcla drama, misterio y superacion personal. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00332.jpg,3,978-1-895543-93-3,26
333,El Cronicas de secreto,"Una trama envolvente que mezcla drama, misterio y superacion personal. Un clasico recomendado para lectores de todas las edades. Un texto imprescindible para comprender las tensiones de su tiempo.",https://covers.biblioteca.local/00333.jpg,1,978-1-904268-18-5,12
334,Mar antiguo,"La obra explora temas de identidad, perdida y esperanza. Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un relato profundo sobre las relaciones humanas y el paso del tiempo.",https://covers.biblioteca.local/00334.jpg,1,978-1-5184-8947-1,19
335,El Horizonte de reino,Un viaje narrativo que combina emocion e intriga en cada capitulo. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00335.jpg,1,978-1-357-79071-4,15
336,Invisible Fuego,Considerada una de las obras mas influyentes de su genero. Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00336.jpg,3,978-0-633-56588-6,31
337,Silencioso Desierto,Un viaje narrativo que combina emocion e intriga en cada capitulo. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00337.jpg,2,978-1-341-65182-3,39
338,La legado tras fuego,El autor construye un mundo lleno de detalles y matices inolvidables. Un texto imprescindible para comprender las tensiones de su tiempo. Una reflexion sobre la sociedad contemporanea contada con maestria.,https://covers.biblioteca.local/00338.jpg,2,978-1-5394-2373-7,30
339,Mar eterno 2,Considerada una de las obras mas influyentes de su genero. La narracion se despliega entre distintos escenarios y epocas. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00339.jpg,2,978-0-433-33952-6,39
340,La espejo tras bosque,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una reflexion sobre la sociedad contemporanea contada con maestria. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00340.jpg,1,978-0-17-908075-1,21
341,La sueno tras legado,"Un viaje narrativo que combina emocion e intriga en cada capitulo. La obra explora temas de identidad, perdida y esperanza. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00341.jpg,2,978-1-947284-63-0,16
342,El Desierto y el cronicas,"La narracion se despliega entre distintos escenarios y epocas. La obra explora temas de identidad, perdida y esperanza. Una historia que atrapa desde la primera pagina.",https://covers.biblioteca.local/00342.jpg,1,978-0-86780-856-8,32
343,La sueno y el horizonte,Un texto imprescindible para comprender las tensiones de su tiempo. Una historia que atrapa desde la primera pagina. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00343.jpg,3,978-1-187-50036-1,37
344,Prohibido Cronicas 7,"La obra explora temas de identidad, perdida y esperanza. La narracion se despliega entre distintos escenarios y epocas. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00344.jpg,3,978-1-59428-434-2,12
345,La bosque y el castillo,"Un texto imprescindible para comprender las tensiones de su tiempo. Considerada una de las obras mas influyentes de su genero. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00345.jpg,5,978-1-5276-3655-2,22
346,El Secreto en secreto,El autor construye un mundo lleno de detalles y matices inolvidables. Una reflexion sobre la sociedad contemporanea contada con maestria. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00346.jpg,2,978-1-72929-314-0,17
347,La destino de umbral,La narracion se despliega entre distintos escenarios y epocas. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00347.jpg,4,978-1-63227-026-9,38
348,El Umbral del corazon,La narracion se despliega entre distintos escenarios y epocas. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00348.jpg,4,978-0-88574-489-3,34
349,La silencio de castillo,Un viaje narrativo que combina emocion e intriga en cada capitulo. Una reflexion sobre la sociedad contemporanea contada con maestria.,https://covers.biblioteca.local/00349.jpg,3,978-1-120-34717-6,27
350,Castillo profundo,"Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00350.jpg,2,978-1-55884-506-0,22
351,El Jardin y el sueno 5,"Un clasico recomendado para lectores de todas las edades. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00351.jpg,1,978-1-939982-45-2,32
352,El Castillo sin silencio,"El autor construye un mundo lleno de detalles y matices inolvidables. Un texto imprescindible para comprender las tensiones de su tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00352.jpg,1,978-1-71694-722-3,25
353,El Camino sin viaje,Una historia que atrapa desde la primera pagina. Una reflexion sobre la sociedad contemporanea contada con maestria. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00353.jpg,3,978-1-996112-53-3,13
354,El Cronicas de fuego,Un viaje narrativo que combina emocion e intriga en cada capitulo. Una reflexion sobre la sociedad contemporanea contada con maestria.,https://covers.biblioteca.local/00354.jpg,1,978-1-4496-4759-9,20
355,Eterno Horizonte,"La obra explora temas de identidad, perdida y esperanza. Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una historia que atrapa desde la primera pagina.",https://covers.biblioteca.local/00355.jpg,2,978-1-220-23413-0,20
356,La destino tras corazon,"El autor construye un mundo lleno de detalles y matices inolvidables. La narracion se despliega entre distintos escenarios y epocas. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00356.jpg,2,978-1-111-78006-7,22
357,Puente roto,El autor construye un mundo lleno de detalles y matices inolvidables. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00357.jpg,1,978-0-492-16433-6,15
358,Perdido Viaje,Un clasico recomendado para lectores de todas las edades. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00358.jpg,3,978-1-228-20055-7,11
359,El Puente tras fuego,El autor construye un mundo lleno de detalles y matices inolvidables. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00359.jpg,3,978-1-84872-829-5,17
360,El Desierto de cronicas,La narracion se despliega entre distintos escenarios y epocas. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00360.jpg,2,978-1-884578-31-1,4
361,El Silencio y el horizonte,Considerada una de las obras mas influyentes de su genero. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00361.jpg,4,978-1-56424-008-8,31
362,Roto Legado,Los personajes enfrentan decisiones que cambiaran su destino para siempre. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00362.jpg,1,978-1-4780-7740-4,7
363,La desierto sin legado,El autor construye un mundo lleno de detalles y matices inolvidables. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00363.jpg,5,978-1-930853-68-3,33
364,El Espejo de bosque,Un viaje narrativo que combina emocion e intriga en cada capitulo. Un clasico recomendado para lectores de todas las edades. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00364.jpg,2,978-1-326-63416-2,17
365,Antiguo Legado,"Los personajes enfrentan decisiones que cambiaran su destino para siempre. La obra explora temas de identidad, perdida y esperanza. Una historia que atrapa desde la primera pagina.",https://covers.biblioteca.local/00365.jpg,2,978-1-4846-3122-5,36
366,Viaje prohibido,Un viaje narrativo que combina emocion e intriga en cada capitulo. Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00366.jpg,3,978-0-7974-9735-1,6
367,El Mar tras umbral,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00367.jpg,1,978-0-08-021442-9,5
368,El Sueno tras secreto,"Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un texto imprescindible para comprender las tensiones de su tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00368.jpg,3,978-0-312-07356-5,4
369,El Reino de espejo,La narracion se despliega entre distintos escenarios y epocas. Una reflexion sobre la sociedad contemporanea contada con maestria. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00369.jpg,1,978-1-57051-204-9,8
370,El Camino de castillo,Una reflexion sobre la sociedad contemporanea contada con maestria. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00370.jpg,1,978-0-87234-601-7,29
371,La rio en laberinto,Un relato profundo sobre las relaciones humanas y el paso del tiempo. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00371.jpg,1,978-1-73037-183-7,26
372,Sueno salvaje,"El autor construye un mundo lleno de detalles y matices inolvidables. La narracion se despliega entre distintos escenarios y epocas. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00372.jpg,2,978-1-4520-8814-3,8
373,Oscuro Reino,El autor construye un mundo lleno de detalles y matices inolvidables. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00373.jpg,1,978-1-350-31365-1,31
374,Reino salvaje,"Un clasico recomendado para lectores de todas las edades. Una historia que atrapa desde la primera pagina. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00374.jpg,1,978-0-491-63009-2,31
375,Camino secreto 6,Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00375.jpg,1,978-0-513-27195-1,37
376,Profundo Corazon,El autor construye un mundo lleno de detalles y matices inolvidables. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00376.jpg,3,978-0-528-12735-9,16
377,Puente salvaje,Considerada una de las obras mas influyentes de su genero. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00377.jpg,1,978-1-306-52407-0,4
378,El Fuego del corazon,"Una trama envolvente que mezcla drama, misterio y superacion personal. La obra explora temas de identidad, perdida y esperanza. Un relato profundo sobre las relaciones humanas y el paso del tiempo.",https://covers.biblioteca.local/00378.jpg,2,978-1-873928-55-4,32
379,La secreto en sueno,Considerada una de las obras mas influyentes de su genero. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00379.jpg,1,978-1-9821-8274-8,36
380,Horizonte dorado,"Una trama envolvente que mezcla drama, misterio y superacion personal. Un texto imprescindible para comprender las tensiones de su tiempo.",https://covers.biblioteca.local/00380.jpg,1,978-1-70862-095-0,37
381,Rio prohibido,"Una reflexion sobre la sociedad contemporanea contada con maestria. Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00381.jpg,5,978-1-186-38782-6,2
382,El Horizonte y el camino,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00382.jpg,4,978-1-65118-102-7,40
383,La corazon sin viaje,Una reflexion sobre la sociedad contemporanea contada con maestria. Un texto imprescindible para comprender las tensiones de su tiempo. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00383.jpg,3,978-0-317-31096-2,15
384,Laberinto prohibido,"Un texto imprescindible para comprender las tensiones de su tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal. Un relato profundo sobre las relaciones humanas y el paso del tiempo.",https://covers.biblioteca.local/00384.jpg,3,978-1-05-391037-9,7
385,La fuego en cielo 7,"Una historia que atrapa desde la primera pagina. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00385.jpg,4,978-1-05-865094-2,32
386,La desierto del viaje 3,"Un viaje narrativo que combina emocion e intriga en cada capitulo. Una trama envolvente que mezcla drama, misterio y superacion personal. Un texto imprescindible para comprender las tensiones de su tiempo.",https://covers.biblioteca.local/00386.jpg,3,978-0-413-81138-7,22
387,El Silencio de fuego,"Una trama envolvente que mezcla drama, misterio y superacion personal. Un texto imprescindible para comprender las tensiones de su tiempo.",https://covers.biblioteca.local/00387.jpg,1,978-0-383-92886-3,38
388,El Cielo y el mar 9,Un texto imprescindible para comprender las tensiones de su tiempo. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00388.jpg,2,978-1-76122-868-1,12
389,La corazon y el silencio 5,El autor construye un mundo lleno de detalles y matices inolvidables. Una reflexion sobre la sociedad contemporanea contada con maestria. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00389.jpg,3,978-0-89755-855-6,29
390,La legado sin laberinto 5,Un viaje narrativo que combina emocion e intriga en cada capitulo. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00390.jpg,2,978-1-59398-368-0,19
391,La cronicas del legado,Considerada una de las obras mas influyentes de su genero. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00391.jpg,2,978-1-77600-490-4,21
392,El Puente sin umbral,La narracion se despliega entre distintos escenarios y epocas. Considerada una de las obras mas influyentes de su genero. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00392.jpg,1,978-1-04-335048-2,28
393,El Corazon de jardin,"La obra explora temas de identidad, perdida y esperanza. Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas.",https://covers.biblioteca.local/00393.jpg,3,978-0-07-522459-4,13
394,La reino en cronicas,"La obra explora temas de identidad, perdida y esperanza. Una historia que atrapa desde la primera pagina. Los personajes enfrentan decisiones que cambiaran su destino para siempre.",https://covers.biblioteca.local/00394.jpg,1,978-0-441-96931-9,14
395,El Puente y el bosque,Un texto imprescindible para comprender las tensiones de su tiempo. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00395.jpg,1,978-1-279-19409-6,36
396,Secreto sagrado,Un texto imprescindible para comprender las tensiones de su tiempo. La narracion se despliega entre distintos escenarios y epocas. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00396.jpg,1,978-0-05-566139-5,25
397,Silencio profundo,Una historia que atrapa desde la primera pagina. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00397.jpg,1,978-1-04-805892-5,13
398,Roto Espejo 9,La narracion se despliega entre distintos escenarios y epocas. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00398.jpg,3,978-0-206-79981-6,12
399,Camino infinito 6,"La obra explora temas de identidad, perdida y esperanza. Un texto imprescindible para comprender las tensiones de su tiempo. Un clasico recomendado para lectores de todas las edades.",https://covers.biblioteca.local/00399.jpg,1,978-1-4622-5179-7,17
400,El Laberinto y el legado,"Una historia que atrapa desde la primera pagina. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00400.jpg,1,978-1-4168-6227-7,21
401,El Fuego sin cronicas,"Una trama envolvente que mezcla drama, misterio y superacion personal. Un clasico recomendado para lectores de todas las edades. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00401.jpg,2,978-1-69389-833-4,23
402,El Legado en corazon,"La obra explora temas de identidad, perdida y esperanza. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00402.jpg,1,978-1-65911-665-6,5
403,Infinito Cielo,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una reflexion sobre la sociedad contemporanea contada con maestria. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00403.jpg,3,978-0-559-04259-1,14
404,La laberinto en espejo,Un clasico recomendado para lectores de todas las edades. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00404.jpg,1,978-0-7033-5211-8,31
405,El Bosque tras puente,Un viaje narrativo que combina emocion e intriga en cada capitulo. La narracion se despliega entre distintos escenarios y epocas. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00405.jpg,1,978-0-924051-47-0,40
406,Oscuro Cronicas,El autor construye un mundo lleno de detalles y matices inolvidables. Un relato profundo sobre las relaciones humanas y el paso del tiempo. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00406.jpg,3,978-0-538-33884-4,17
407,La jardin sin puente,"Una trama envolvente que mezcla drama, misterio y superacion personal. Una historia que atrapa desde la primera pagina. Los personajes enfrentan decisiones que cambiaran su destino para siempre.",https://covers.biblioteca.local/00407.jpg,2,978-0-06-980420-7,13
408,La corazon de bosque,Considerada una de las obras mas influyentes de su genero. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00408.jpg,3,978-0-940701-64-9,1
409,El Viaje tras fuego,La narracion se despliega entre distintos escenarios y epocas. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00409.jpg,3,978-0-04-636815-9,7
410,El Cronicas del jardin 9,Una historia que atrapa desde la primera pagina. Un relato profundo sobre las relaciones humanas y el paso del tiempo. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00410.jpg,1,978-0-238-78003-5,4
411,El Mar del sueno 8,"Una trama envolvente que mezcla drama, misterio y superacion personal. La narracion se despliega entre distintos escenarios y epocas. El autor construye un mundo lleno de detalles y matices inolvidables.",https://covers.biblioteca.local/00411.jpg,3,978-1-76205-554-5,28
412,La jardin y el cronicas,Considerada una de las obras mas influyentes de su genero. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00412.jpg,1,978-1-04-608432-2,40
413,El Mar de legado,Una reflexion sobre la sociedad contemporanea contada con maestria. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00413.jpg,5,978-1-216-89363-1,7
414,La cronicas en desierto,"Los personajes enfrentan decisiones que cambiaran su destino para siempre. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00414.jpg,3,978-1-4957-8232-9,25
415,Cronicas ultimo,"La obra explora temas de identidad, perdida y esperanza. Considerada una de las obras mas influyentes de su genero. Un viaje narrativo que combina emocion e intriga en cada capitulo.",https://covers.biblioteca.local/00415.jpg,3,978-0-482-62925-8,9
416,Cielo lejano,Los personajes enfrentan decisiones que cambiaran su destino para siempre. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00416.jpg,1,978-0-252-05664-2,24
417,El Cielo sin castillo,Una historia que atrapa desde la primera pagina. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00417.jpg,1,978-1-231-22099-3,37
418,Cielo secreto,Un viaje narrativo que combina emocion e intriga en cada capitulo. Una reflexion sobre la sociedad contemporanea contada con maestria. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00418.jpg,3,978-0-933051-72-0,27
419,Silencioso Reino,Un clasico recomendado para lectores de todas las edades. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00419.jpg,3,978-1-267-72233-1,13
420,El Reino tras mar,"Considerada una de las obras mas influyentes de su genero. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00420.jpg,3,978-1-04-633312-3,36
421,El Espejo tras rio,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Un viaje narrativo que combina emocion e intriga en cada capitulo. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00421.jpg,5,978-1-57366-096-9,32
422,La puente del cronicas,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00422.jpg,3,978-1-9998808-1-1,40
423,El Viaje en umbral,Una reflexion sobre la sociedad contemporanea contada con maestria. Un clasico recomendado para lectores de todas las edades. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00423.jpg,3,978-1-03-886086-6,38
424,Reino ultimo 7,Un viaje narrativo que combina emocion e intriga en cada capitulo. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00424.jpg,2,978-0-476-44726-4,28
425,La umbral y el destino 7,"Una trama envolvente que mezcla drama, misterio y superacion personal. Considerada una de las obras mas influyentes de su genero. Un relato profundo sobre las relaciones humanas y el paso del tiempo.",https://covers.biblioteca.local/00425.jpg,2,978-0-8277-1812-8,12
426,El Sueno del cielo,Los personajes enfrentan decisiones que cambiaran su destino para siempre. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00426.jpg,2,978-1-65702-793-0,5
427,El Jardin sin fuego,Un clasico recomendado para lectores de todas las edades. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00427.jpg,4,978-0-452-11175-2,26
428,Oscuro Cielo,"Considerada una de las obras mas influyentes de su genero. Un texto imprescindible para comprender las tensiones de su tiempo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00428.jpg,1,978-1-892686-02-2,10
429,La horizonte del mar,"La obra explora temas de identidad, perdida y esperanza. Una trama envolvente que mezcla drama, misterio y superacion personal. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00429.jpg,2,978-0-222-06447-9,33
430,El Horizonte en corazon,La narracion se despliega entre distintos escenarios y epocas. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00430.jpg,2,978-0-12-309407-0,40
431,Sagrado Castillo,"La obra explora temas de identidad, perdida y esperanza. Un texto imprescindible para comprender las tensiones de su tiempo. Un clasico recomendado para lectores de todas las edades.",https://covers.biblioteca.local/00431.jpg,3,978-1-80973-397-9,37
432,Prohibido Puente,"Un viaje narrativo que combina emocion e intriga en cada capitulo. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00432.jpg,4,978-1-71990-384-4,15
433,El Sueno en secreto,La narracion se despliega entre distintos escenarios y epocas. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00433.jpg,3,978-0-220-50209-6,34
434,La horizonte y el destino,Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00434.jpg,2,978-1-101-62249-0,21
435,El Legado sin fuego,Un texto imprescindible para comprender las tensiones de su tiempo. Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00435.jpg,5,978-1-950145-56-0,35
436,Salvaje Fuego,Una reflexion sobre la sociedad contemporanea contada con maestria. Un clasico recomendado para lectores de todas las edades. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00436.jpg,1,978-1-81472-145-9,34
